timestamp,drone_pos_x,drone_pos_y,drone_pos_z,drone_roll,drone_pitch,drone_yaw,drone_lin_vel_x,drone_lin_vel_y,drone_lin_vel_z,drone_ang_vel_x,drone_ang_vel_y,drone_ang_vel_z,closest_obs_distance,closest_obs_pos,identified_markers_ids
1646404260,-1.99352513761e-05,6.7583790606e-05,0.232464350843,-0.000983882129121,-2.91407151394e-05,89.9639519338,-0.00444966176026,-0.000120111196588,-0.00221884753499,0.0378832562263,-1.39749393703,-0.00101242258233,6.25411128998,front,[]
1646404260,-1.34379370997e-05,6.77250464534e-05,0.232464252073,0.00105945600194,5.74149482837e-06,89.963941546,0.00449284779727,1.84544043456e-05,-0.00221890956998,-0.00416780867772,1.41145163325,0.00313226436155,6.25623226166,front,[]
1646404261,-1.34747914647e-05,6.78797137978e-05,0.232464252073,0.00105945576873,5.74145009186e-06,89.9638837578,0.00449284768366,1.84498016937e-05,-0.00221890944575,-0.00416631292619,1.41145161651,0.00313236004855,6.24922561646,front,[]
1646404262,-1.43409743609e-05,7.15150681518e-05,0.232464252084,0.00105945051154,5.7403918779e-06,89.9625259299,0.00449284511333,1.83416277542e-05,-0.00221890656969,-0.00413115222285,1.41145125714,0.00313462195982,6.25079774857,front,[]
1646404263,-2.17784208359e-05,7.53202750034e-05,0.232464350832,-0.000983896411135,-2.91443474683e-05,89.9610633494,-0.00444967740966,-0.000119897240062,-0.00221884287101,0.0378154848252,-1.39749881523,-0.00101056851254,6.24925518036,front,[]
1646404264,-0.000915718753379,-0.000843092355774,0.366985715025,0.0167204550823,-0.0331654189499,89.9592890935,-0.000912960001401,-0.00377574835211,0.371168205466,-0.0979438945602,-0.0248963349055,-0.000724092328302,6.25348186493,front,[]
1646404266,-0.000960090694463,-0.00554800153921,0.807601918445,0.00185036346626,0.667372436056,89.9591267133,0.000417764578361,0.0295634662968,0.441542587216,-130.068531822,0.0875245122258,0.0155243741293,6.26145648956,front,[]
1646404267,-0.00107352730431,0.383149599356,0.71667659582,-0.000462630340663,2.11931563983,90.1186230759,-0.00100345416707,0.704400490064,-0.230225846022,3.7634316401,0.0127667966816,0.00617275728609,5.84796667099,front,[]
1646404268,-0.00213991618489,1.02808850857,0.766311329502,-0.00142680511677,3.1444724887,90.1924737467,-0.000733532961115,0.335996810412,0.242968503026,-27.5827168379,-0.0771867680777,-0.0980999718895,5.25895881653,front,[]
1646404269,-0.00363135229477,1.58898718329,0.696516811914,0.00093523059143,1.155381702,90.1700893344,-0.00208152235747,0.737506960734,-0.152198823425,1.90896389612,0.00596372325729,-0.00545801315604,4.68099927902,front,[]
