timestamp,drone_pos_x,drone_pos_y,drone_pos_z,drone_roll,drone_pitch,drone_yaw,drone_lin_vel_x,drone_lin_vel_y,drone_lin_vel_z,drone_ang_vel_x,drone_ang_vel_y,drone_ang_vel_z,closest_obs_distance,closest_obs_pos,identified_markers_ids
1646218119,0.00923440506476,0.00720640244598,0.232464829342,0.000779229525135,-0.00118968718649,88.0498252912,0.00237704703491,-0.00450285581482,-0.00109096291437,1.41446124362,0.744553603456,0.00726978516985,6.24713182449,front,[]
1646218119,0.00923122485422,0.00721524282809,0.232462798686,-0.00111163061088,0.000964297159274,88.0492090224,-0.00368349946171,0.00447751043022,-0.0038282478609,-1.37487831889,-1.18670520942,-0.0650899034444,6.24754524231,front,[]
1646218121,0.00923619793695,0.00721896755016,0.232462770793,-0.0011159612395,0.000979996906576,88.0481624838,-0.00368337025124,0.00449495518298,-0.00383462127382,-1.38033173324,-1.18666449364,-0.0651406352122,6.24803638458,front,[]
1646218122,0.00931917672631,0.00726892360269,0.232464829333,0.000783447471011,-0.00119423255507,88.0320669305,0.00238735852775,-0.00452908278304,-0.00108921831257,1.42266051069,0.74792637118,0.00677423848628,6.24575281143,front,[]
1646218123,0.0093974439544,0.00733784162734,0.232462800083,-0.00111154904523,0.000963776307462,88.0143929992,-0.00368154747698,0.00447884031523,-0.00382744761985,-1.37531681052,-1.18609703965,-0.0650835496834,6.2311835289,front,[]
1646218125,-0.00727978354996,0.00462858754542,0.410554199163,-0.0405842394854,-0.0537451966486,87.9974735531,-0.0340238758061,-0.00950613936344,0.355237502308,-0.166551305768,0.269384949465,-0.00406921350044,6.24434137344,front,[]
1646218126,-0.0412298591803,-0.00965361308658,0.755298682099,0.114167421788,0.127306754314,87.9963952393,-0.0323128923543,-0.0183873304445,0.313282566671,-1.109230008,0.697444397366,0.000569290889945,6.27439165115,front,[]
1646218127,-0.0618156668128,0.0559758129406,1.01169777268,0.0847164612101,5.6728638025,88.1348692889,-0.00476470909275,0.380119808655,-0.139332830797,9.54691730616,-0.374098320807,0.130088753201,6.23641204834,front,[]
1646218129,-0.051943470323,0.719147309754,0.805419184138,0.0353254970494,0.930735763375,88.1544111437,0.0187041360488,0.800705148338,-0.204026279492,1.72820624981,-0.0876919293489,-0.000123040919535,5.55787420273,front,[]
1646218130,-0.0298679850306,1.55103108649,0.618983147915,0.013943115314,0.134862788321,88.1540918327,0.0236615968692,0.824298169763,-0.166072262723,0.237629200184,-0.0204929103748,-4.469466867e-05,4.73493814468,front,[]
1646218131,-0.0147465337943,2.08717596516,0.755603415792,0.00800258505859,2.95046641505,88.1969991802,0.015500920624,0.537972794463,-0.0441079863138,5.03776093567,-0.159036200042,-0.0689187726003,4.22993707657,front,[]
1646218133,0.00570326709128,2.76413351923,0.653324222008,0.00419432887652,0.611951611057,88.1757095958,0.0232710337741,0.751612576982,-0.109869349139,0.875189606595,-0.0317301815712,-0.00284154365124,3.56310534477,front,[]
1646218134,0.0214820027383,3.2800211039,0.916283060237,0.00261678717443,4.68217405733,88.2845907635,0.00722839305282,0.252025696084,0.265550529116,-9.25843819873,0.277480411831,0.029342339484,3.11607480049,front,[]
1646218136,0.0371483215619,3.80947954087,0.915410746373,0.000927888538243,1.20784907273,88.2865702691,0.0208287873734,0.700741519341,-0.0699384837307,1.84480902869,-0.0551024116676,-0.00244552719738,2.61422181129,front,[]
1646218137,0.0590070523999,4.54294037633,0.850419279189,0.000503561219453,0.306898916289,88.2857628493,0.0230142166699,0.770653834897,-0.0606315984648,0.35423644812,-0.0111082635104,-0.000126805894718,1.96432518959,front-right,[]
